"id","city","timestamp","temperature","humidity","air_pressure","day_category","current_status","speed_of_wind","visibility_in_meters","pop","sys"
2525,"Perry","2023-10-31 05:00:00","271.93",82,1022,"Clear","clear sky","1.79",10000,"0","n"
2526,"Perry","2023-10-31 08:00:00","270.89",80,1023,"Clear","clear sky","1.21",10000,"0","d"
2527,"Perry","2023-10-31 11:00:00","277.57",51,1022,"Clear","clear sky","1.45",10000,"0","d"
2528,"Perry","2023-10-31 14:00:00","280.4",41,1018,"Clear","clear sky","3.32",10000,"0","d"
2529,"Perry","2023-10-31 17:00:00","280.17",39,1017,"Clear","clear sky","4.02",10000,"0","d"
2530,"Perry","2023-10-31 20:00:00","275.48",64,1019,"Clouds","few clouds","6.78",10000,"0","n"
2531,"Perry","2023-10-31 23:00:00","273.25",54,1021,"Snow","light snow","4.73",10000,"0.24","n"
2532,"Perry","2023-11-01 02:00:00","270.24",68,1022,"Clouds","scattered clouds","3.38",10000,"0","n"
2533,"Perry","2023-11-01 05:00:00","269.55",92,1023,"Clouds","few clouds","3.11",10000,"0","n"
2534,"Perry","2023-11-01 08:00:00","269.43",95,1025,"Clouds","few clouds","2.74",10000,"0","d"
2535,"Perry","2023-11-01 11:00:00","275.72",65,1027,"Clouds","scattered clouds","3.33",10000,"0","d"
2536,"Perry","2023-11-01 14:00:00","279.59",45,1026,"Clouds","few clouds","3.21",10000,"0","d"
2537,"Perry","2023-11-01 17:00:00","279.47",43,1026,"Clear","clear sky","2.86",10000,"0","d"
2538,"Perry","2023-11-01 20:00:00","273.96",64,1028,"Clouds","few clouds","2.02",10000,"0","n"
2539,"Perry","2023-11-01 23:00:00","272.72",68,1029,"Clear","clear sky","1.98",10000,"0","n"
2540,"Perry","2023-11-02 02:00:00","271.93",74,1030,"Clear","clear sky","2.29",10000,"0","n"
2541,"Perry","2023-11-02 05:00:00","271.38",78,1030,"Clear","clear sky","2.37",10000,"0","n"
2542,"Perry","2023-11-02 08:00:00","270.93",81,1031,"Clouds","few clouds","2.5",10000,"0","d"
2543,"Perry","2023-11-02 11:00:00","278.17",51,1030,"Clouds","scattered clouds","4.01",10000,"0","d"
2544,"Perry","2023-11-02 14:00:00","281.8",38,1029,"Clouds","broken clouds","4.7",10000,"0","d"
2545,"Perry","2023-11-02 17:00:00","282.18",42,1027,"Clouds","overcast clouds","3.83",10000,"0","d"
2546,"Perry","2023-11-02 20:00:00","276.33",64,1028,"Clouds","broken clouds","2.78",10000,"0","n"
2547,"Perry","2023-11-02 23:00:00","276.41",63,1029,"Clouds","overcast clouds","2.65",10000,"0","n"
2548,"Perry","2023-11-03 02:00:00","274.89",68,1029,"Clouds","overcast clouds","2.63",10000,"0","n"
2549,"Perry","2023-11-03 05:00:00","274.73",67,1029,"Clouds","overcast clouds","2.42",10000,"0","n"
2550,"Perry","2023-11-03 08:00:00","273.58",71,1030,"Clouds","broken clouds","2.61",10000,"0","d"
2551,"Perry","2023-11-03 11:00:00","281.27",44,1030,"Clear","clear sky","3.27",10000,"0","d"
2552,"Perry","2023-11-03 14:00:00","286.26",33,1027,"Clear","clear sky","4.25",10000,"0","d"
2553,"Perry","2023-11-03 17:00:00","285.66",41,1026,"Clouds","scattered clouds","3.08",10000,"0","d"
2554,"Perry","2023-11-03 20:00:00","279.59",64,1026,"Clouds","broken clouds","2.66",10000,"0","n"
2555,"Perry","2023-11-03 23:00:00","279.4",62,1025,"Clouds","overcast clouds","2.74",10000,"0","n"
2556,"Perry","2023-11-04 02:00:00","279.86",58,1024,"Clouds","overcast clouds","3.38",10000,"0","n"
2557,"Perry","2023-11-04 05:00:00","279.01",61,1024,"Clouds","overcast clouds","3.42",10000,"0","n"
2558,"Perry","2023-11-04 08:00:00","279.2",61,1024,"Clouds","overcast clouds","3.74",10000,"0","n"
2559,"Perry","2023-11-04 11:00:00","284.34",43,1024,"Clouds","overcast clouds","5.04",10000,"0","d"
2560,"Perry","2023-11-04 14:00:00","288.15",34,1021,"Clouds","overcast clouds","5.69",10000,"0","d"
2561,"Pickaway","2023-10-30 17:00:00","280.56",80,1020,"Clouds","overcast clouds","5.06",10000,"0","d"
2562,"Pickaway","2023-10-30 20:00:00","279.81",74,1021,"Clouds","overcast clouds","2.72",10000,"0","n"
2563,"Pickaway","2023-10-30 23:00:00","277.49",74,1022,"Clouds","broken clouds","2.05",10000,"0","n"
2564,"Pickaway","2023-10-31 02:00:00","274.25",74,1023,"Clouds","scattered clouds","2.65",10000,"0","n"
2565,"Pickaway","2023-10-31 05:00:00","273",72,1022,"Clear","clear sky","1.62",10000,"0","n"
2566,"Pickaway","2023-10-31 08:00:00","271.78",75,1023,"Clear","clear sky","1.13",10000,"0","d"
2567,"Pickaway","2023-10-31 11:00:00","277.05",52,1022,"Clear","clear sky","2.35",10000,"0","d"
2568,"Pickaway","2023-10-31 14:00:00","280.68",35,1018,"Clear","clear sky","4.38",10000,"0","d"
2569,"Pickaway","2023-10-31 17:00:00","280.85",33,1017,"Clear","clear sky","6.02",10000,"0","d"
2570,"Pickaway","2023-10-31 20:00:00","274.9",77,1020,"Snow","light snow","5.64",10000,"0.2","n"
2571,"Pickaway","2023-10-31 23:00:00","273.14",50,1021,"Clouds","broken clouds","4.98",10000,"0","n"
2572,"Pickaway","2023-11-01 02:00:00","271.65",74,1022,"Clouds","scattered clouds","4.78",10000,"0","n"
2573,"Pickaway","2023-11-01 05:00:00","271.72",87,1023,"Clouds","scattered clouds","3.89",10000,"0","n"
2574,"Pickaway","2023-11-01 08:00:00","271.55",89,1026,"Clouds","scattered clouds","3.8",10000,"0","n"
2575,"Pickaway","2023-11-01 11:00:00","276.1",60,1028,"Clouds","overcast clouds","3.17",10000,"0","d"
2576,"Pickaway","2023-11-01 14:00:00","279.8",44,1026,"Clouds","broken clouds","2.93",10000,"0","d"
2577,"Pickaway","2023-11-01 17:00:00","280.2",39,1026,"Clear","clear sky","2.77",10000,"0","d"
2578,"Pickaway","2023-11-01 20:00:00","275.86",52,1027,"Clear","clear sky","1.77",10000,"0","n"
2579,"Pickaway","2023-11-01 23:00:00","274.49",59,1028,"Clear","clear sky","2.7",10000,"0","n"
2580,"Pickaway","2023-11-02 02:00:00","273.48",66,1029,"Clear","clear sky","2.73",10000,"0","n"
2581,"Pickaway","2023-11-02 05:00:00","272.71",72,1030,"Clouds","few clouds","2.8",10000,"0","n"
2582,"Pickaway","2023-11-02 08:00:00","272.01",77,1030,"Clouds","scattered clouds","3.08",10000,"0","n"
2583,"Pickaway","2023-11-02 11:00:00","278.07",51,1030,"Clouds","broken clouds","4.99",10000,"0","d"
2584,"Pickaway","2023-11-02 14:00:00","282.83",32,1028,"Clouds","broken clouds","6.18",10000,"0","d"
2585,"Pickaway","2023-11-02 17:00:00","283.84",34,1027,"Clouds","broken clouds","5.53",10000,"0","d"
2586,"Pickaway","2023-11-02 20:00:00","278.93",51,1028,"Clouds","broken clouds","3.46",10000,"0","n"
2587,"Pickaway","2023-11-02 23:00:00","278.08",54,1029,"Clouds","overcast clouds","3.17",10000,"0","n"
2588,"Pickaway","2023-11-03 02:00:00","276.26",60,1028,"Clouds","overcast clouds","3.07",10000,"0","n"
2589,"Pickaway","2023-11-03 05:00:00","275.32",62,1029,"Clouds","overcast clouds","2.86",10000,"0","n"
2590,"Pickaway","2023-11-03 08:00:00","274.58",63,1030,"Clouds","scattered clouds","3.24",10000,"0","n"
2591,"Pickaway","2023-11-03 11:00:00","281.82",40,1030,"Clear","clear sky","4.38",10000,"0","d"
2592,"Pickaway","2023-11-03 14:00:00","287.21",29,1027,"Clear","clear sky","5.61",10000,"0","d"
2593,"Pickaway","2023-11-03 17:00:00","287.39",34,1025,"Clouds","scattered clouds","4.77",10000,"0","d"
2594,"Pickaway","2023-11-03 20:00:00","281.53",53,1025,"Clouds","scattered clouds","3.5",10000,"0","n"
2595,"Pickaway","2023-11-03 23:00:00","281",54,1025,"Clouds","overcast clouds","3.47",10000,"0","n"
2596,"Pickaway","2023-11-04 02:00:00","281.1",52,1024,"Clouds","overcast clouds","3.38",10000,"0","n"
2597,"Pickaway","2023-11-04 05:00:00","280.68",52,1023,"Clouds","overcast clouds","4.53",10000,"0","n"
2598,"Pickaway","2023-11-04 08:00:00","281",49,1023,"Clouds","overcast clouds","4.89",10000,"0","n"
2599,"Pickaway","2023-11-04 11:00:00","284.76",40,1023,"Clouds","overcast clouds","6.13",10000,"0","d"
2600,"Pickaway","2023-11-04 14:00:00","289.17",30,1021,"Clouds","overcast clouds","7.39",10000,"0","d"
2601,"Pike","2023-10-30 17:00:00","280.7",83,1020,"Rain","light rain","3.63",10000,"0.2","d"
2602,"Pike","2023-10-30 20:00:00","279.85",80,1021,"Clouds","overcast clouds","2.6",10000,"0","n"
2603,"Pike","2023-10-30 23:00:00","277.11",79,1022,"Clouds","broken clouds","0.92",10000,"0","n"
2604,"Pike","2023-10-31 02:00:00","274.06",83,1023,"Clouds","broken clouds","1.5",10000,"0","n"
2605,"Pike","2023-10-31 05:00:00","272.58",84,1022,"Clear","clear sky","1.5",10000,"0","n"
2606,"Pike","2023-10-31 08:00:00","271.32",83,1023,"Clear","clear sky","0.87",10000,"0","d"
2607,"Pike","2023-10-31 11:00:00","277.99",53,1022,"Clear","clear sky","1.06",10000,"0","d"
2608,"Pike","2023-10-31 14:00:00","280.87",36,1019,"Clear","clear sky","3.2",10000,"0","d"
2609,"Pike","2023-10-31 17:00:00","280.71",39,1017,"Clear","clear sky","4.05",10000,"0","d"
2610,"Pike","2023-10-31 20:00:00","273.95",87,1021,"Clouds","few clouds","5.68",10000,"0","n"
2611,"Pike","2023-10-31 23:00:00","272.6",52,1022,"Clouds","broken clouds","4.09",10000,"0","n"
2612,"Pike","2023-11-01 02:00:00","270.9",67,1023,"Clouds","scattered clouds","3.3",10000,"0","n"
2613,"Pike","2023-11-01 05:00:00","273.27",78,1023,"Clouds","overcast clouds","4.26",10000,"0","n"
2614,"Pike","2023-11-01 08:00:00","271.11",93,1026,"Clouds","broken clouds","2.62",10000,"0","d"
2615,"Pike","2023-11-01 11:00:00","274.27",70,1028,"Clouds","broken clouds","3.11",10000,"0","d"
2616,"Pike","2023-11-01 14:00:00","279.7",44,1027,"Clouds","broken clouds","1.58",10000,"0","d"
2617,"Pike","2023-11-01 17:00:00","279.78",41,1027,"Clear","clear sky","1.58",10000,"0","d"
2618,"Pike","2023-11-01 20:00:00","274.56",61,1028,"Clear","clear sky","0.56",10000,"0","n"
2619,"Pike","2023-11-01 23:00:00","273.26",68,1029,"Clear","clear sky","1.3",10000,"0","n"
2620,"Pike","2023-11-02 02:00:00","272.44",73,1030,"Clear","clear sky","1.35",10000,"0","n"
2621,"Pike","2023-11-02 05:00:00","271.67",77,1030,"Clouds","scattered clouds","1.44",10000,"0","n"
2622,"Pike","2023-11-02 08:00:00","271.15",79,1031,"Clouds","few clouds","1.65",10000,"0","n"
2623,"Pike","2023-11-02 11:00:00","278.38",50,1031,"Clouds","scattered clouds","3.18",10000,"0","d"
2624,"Pike","2023-11-02 14:00:00","282.97",34,1029,"Clouds","broken clouds","4.03",10000,"0","d"
2625,"Pike","2023-11-02 17:00:00","283.22",39,1028,"Clouds","overcast clouds","3.34",10000,"0","d"
2626,"Pike","2023-11-02 20:00:00","277.14",59,1028,"Clouds","broken clouds","1.88",10000,"0","n"
2627,"Pike","2023-11-02 23:00:00","276.56",61,1029,"Clouds","overcast clouds","1.67",10000,"0","n"
2628,"Pike","2023-11-03 02:00:00","275.53",64,1029,"Clouds","overcast clouds","1.81",10000,"0","n"
2629,"Pike","2023-11-03 05:00:00","274.19",66,1029,"Clouds","broken clouds","1.78",10000,"0","n"
2630,"Pike","2023-11-03 08:00:00","273.48",66,1030,"Clouds","scattered clouds","1.66",10000,"0","n"
2631,"Pike","2023-11-03 11:00:00","281.52",43,1030,"Clear","clear sky","3.02",10000,"0","d"
2632,"Pike","2023-11-03 14:00:00","287.04",32,1027,"Clear","clear sky","4",10000,"0","d"
2633,"Pike","2023-11-03 17:00:00","287",39,1026,"Clouds","few clouds","2.8",10000,"0","d"
2634,"Pike","2023-11-03 20:00:00","280.38",56,1026,"Clouds","few clouds","1.71",10000,"0","n"
2635,"Pike","2023-11-03 23:00:00","279.64",57,1025,"Clouds","broken clouds","1.86",10000,"0","n"
2636,"Pike","2023-11-04 02:00:00","279.15",59,1025,"Clouds","broken clouds","1.97",10000,"0","n"
2637,"Pike","2023-11-04 05:00:00","279",60,1025,"Clouds","overcast clouds","2.32",10000,"0","n"
2638,"Pike","2023-11-04 08:00:00","279.22",57,1025,"Clouds","overcast clouds","2.81",10000,"0","n"
2639,"Pike","2023-11-04 11:00:00","284.34",42,1024,"Clouds","overcast clouds","4.11",10000,"0","d"
2640,"Pike","2023-11-04 14:00:00","288.47",35,1022,"Clouds","overcast clouds","4.94",10000,"0","d"
2641,"Portage","2023-10-30 17:00:00","278.25",87,1017,"Rain","light rain","5.86",10000,"0.35","d"
2642,"Portage","2023-10-30 20:00:00","277.31",85,1018,"Snow","light snow","2.26",10000,"0.21","n"
2643,"Portage","2023-10-30 23:00:00","275.36",83,1020,"Clouds","broken clouds","2.39",10000,"0","n"
2644,"Portage","2023-10-31 02:00:00","273.08",84,1021,"Clouds","broken clouds","2.72",10000,"0","n"
2645,"Portage","2023-10-31 05:00:00","271.73",85,1021,"Clouds","scattered clouds","2.68",10000,"0","n"
2646,"Portage","2023-10-31 08:00:00","270.4",82,1022,"Clouds","few clouds","2.49",10000,"0","d"
2647,"Portage","2023-10-31 11:00:00","276.28",53,1021,"Clear","clear sky","2.68",10000,"0","d"
2648,"Portage","2023-10-31 14:00:00","279.26",35,1018,"Clear","clear sky","3.98",10000,"0","d"
2649,"Portage","2023-10-31 17:00:00","279.19",37,1016,"Clear","clear sky","3.81",10000,"0","d"
2650,"Portage","2023-10-31 20:00:00","275.58",52,1017,"Clouds","scattered clouds","2.32",10000,"0","n"
2651,"Portage","2023-10-31 23:00:00","272.32",88,1018,"Clouds","overcast clouds","5.3",8894,"0.31","n"
2652,"Portage","2023-11-01 02:00:00","271.07",77,1019,"Snow","light snow","5.1",10000,"0.24","n"
2653,"Portage","2023-11-01 05:00:00","270.86",95,1020,"Snow","light snow","4.58",196,"0.61","n"
2654,"Portage","2023-11-01 08:00:00","270.26",97,1023,"Snow","light snow","3.03",10000,"0.61","d"
2655,"Portage","2023-11-01 11:00:00","276.93",77,1024,"Clouds","scattered clouds","3.22",10000,"0.22","d"
2656,"Portage","2023-11-01 14:00:00","277.86",69,1024,"Snow","light snow","4.66",10000,"0.33","d"
2657,"Portage","2023-11-01 17:00:00","277.06",69,1025,"Snow","light snow","3.74",10000,"0.34","d"
2658,"Portage","2023-11-01 20:00:00","272.43",79,1027,"Clouds","scattered clouds","1.99",10000,"0","n"
2659,"Portage","2023-11-01 23:00:00","271.4",77,1028,"Clear","clear sky","2.34",10000,"0","n"
2660,"Portage","2023-11-02 02:00:00","270.67",77,1029,"Clear","clear sky","2.8",10000,"0","n"
2661,"Portage","2023-11-02 05:00:00","270.33",82,1029,"Clear","clear sky","3.04",10000,"0","n"
2662,"Portage","2023-11-02 08:00:00","270.28",83,1030,"Clouds","few clouds","3.38",10000,"0","d"
2663,"Portage","2023-11-02 11:00:00","277.09",57,1029,"Clouds","broken clouds","5.76",10000,"0","d"
2664,"Portage","2023-11-02 14:00:00","280.26",42,1027,"Clouds","overcast clouds","6.43",10000,"0","d"
2665,"Portage","2023-11-02 17:00:00","280.44",44,1026,"Clouds","overcast clouds","5.61",10000,"0","d"
2666,"Portage","2023-11-02 20:00:00","276.81",58,1027,"Clouds","overcast clouds","3.83",10000,"0","n"
2667,"Portage","2023-11-02 23:00:00","276.79",59,1028,"Clouds","overcast clouds","4.25",10000,"0","n"
2668,"Portage","2023-11-03 02:00:00","275.06",65,1027,"Clouds","broken clouds","3.88",10000,"0","n"
2669,"Portage","2023-11-03 05:00:00","274.12",67,1028,"Clouds","scattered clouds","3.53",10000,"0","n"
2670,"Portage","2023-11-03 08:00:00","273.84",68,1029,"Clouds","broken clouds","3.46",10000,"0","d"
2671,"Portage","2023-11-03 11:00:00","280.69",46,1028,"Clear","clear sky","5.06",10000,"0","d"
2672,"Portage","2023-11-03 14:00:00","285.15",36,1026,"Clear","clear sky","5.52",10000,"0","d"
2673,"Portage","2023-11-03 17:00:00","284.2",40,1025,"Clouds","broken clouds","4.32",10000,"0","d"
2674,"Portage","2023-11-03 20:00:00","279.14",58,1026,"Clouds","overcast clouds","3.35",10000,"0","n"
2675,"Portage","2023-11-03 23:00:00","280.55",55,1024,"Clouds","overcast clouds","4.42",10000,"0","n"
2676,"Portage","2023-11-04 02:00:00","280.91",52,1023,"Clouds","overcast clouds","4.72",10000,"0","n"
2677,"Portage","2023-11-04 05:00:00","281.01",51,1022,"Clouds","overcast clouds","4.89",10000,"0","n"
2678,"Portage","2023-11-04 08:00:00","281.59",48,1022,"Clouds","overcast clouds","5.89",10000,"0","d"
2679,"Portage","2023-11-04 11:00:00","283.86",44,1021,"Clouds","overcast clouds","7.19",10000,"0","d"
2680,"Portage","2023-11-04 14:00:00","287.97",36,1018,"Clouds","overcast clouds","7.65",10000,"0","d"
2681,"Eaton","2023-10-30 17:00:00","279.38",76,1020,"Clouds","overcast clouds","4.92",10000,"0","d"
2682,"Eaton","2023-10-30 20:00:00","278.06",71,1021,"Clouds","overcast clouds","3.3",10000,"0","n"
2683,"Eaton","2023-10-30 23:00:00","275.43",68,1023,"Clouds","scattered clouds","2.97",10000,"0","n"
2684,"Eaton","2023-10-31 02:00:00","272.07",67,1024,"Clear","clear sky","2.41",10000,"0","n"
2685,"Eaton","2023-10-31 05:00:00","270.81",68,1023,"Clear","clear sky","2",10000,"0","n"
2686,"Eaton","2023-10-31 08:00:00","270.06",68,1023,"Clear","clear sky","2.11",10000,"0","n"
2687,"Eaton","2023-10-31 11:00:00","275.99",43,1022,"Clear","clear sky","4",10000,"0","d"
2688,"Eaton","2023-10-31 14:00:00","279.63",33,1018,"Clear","clear sky","6.6",10000,"0","d"
2689,"Eaton","2023-10-31 17:00:00","275.88",69,1019,"Clouds","broken clouds","8.89",10000,"0","d"
2690,"Eaton","2023-10-31 20:00:00","273.3",44,1022,"Clouds","broken clouds","7",10000,"0","n"
2691,"Eaton","2023-10-31 23:00:00","272.01",62,1022,"Clear","clear sky","6.65",10000,"0.04","n"
2692,"Eaton","2023-11-01 02:00:00","272.5",87,1023,"Clouds","scattered clouds","7.43",10000,"0.04","n"
2693,"Eaton","2023-11-01 05:00:00","273.73",72,1024,"Clouds","overcast clouds","6.81",10000,"0","n"
2694,"Eaton","2023-11-01 08:00:00","271.19",89,1027,"Clouds","broken clouds","3.32",10000,"0","n"
2695,"Eaton","2023-11-01 11:00:00","275.39",66,1029,"Clear","clear sky","3.17",10000,"0","d"
2696,"Eaton","2023-11-01 14:00:00","279.17",39,1027,"Clear","clear sky","2.59",10000,"0","d"
2697,"Eaton","2023-11-01 17:00:00","279.88",37,1026,"Clouds","few clouds","2.87",10000,"0","d"
2698,"Eaton","2023-11-01 20:00:00","275.36",53,1027,"Clouds","few clouds","2.62",10000,"0","n"
2699,"Eaton","2023-11-01 23:00:00","274.06",64,1028,"Clear","clear sky","3.12",10000,"0","n"
2700,"Eaton","2023-11-02 02:00:00","272.65",53,1029,"Clear","clear sky","2.98",10000,"0","n"
2701,"Eaton","2023-11-02 05:00:00","272.22",53,1029,"Clouds","broken clouds","3.2",10000,"0","n"
2702,"Eaton","2023-11-02 08:00:00","271.32",58,1029,"Clouds","broken clouds","3.59",10000,"0","n"
2703,"Eaton","2023-11-02 11:00:00","277.08",41,1029,"Clouds","overcast clouds","5.94",10000,"0","d"
2704,"Eaton","2023-11-02 14:00:00","282.28",30,1027,"Clouds","overcast clouds","7.14",10000,"0","d"
2705,"Eaton","2023-11-02 17:00:00","283.4",31,1025,"Clouds","broken clouds","6.41",10000,"0","d"
2706,"Eaton","2023-11-02 20:00:00","279.22",43,1027,"Clouds","overcast clouds","4.55",10000,"0","n"
2707,"Eaton","2023-11-02 23:00:00","276.57",54,1028,"Clouds","overcast clouds","3.75",10000,"0","n"
2708,"Eaton","2023-11-03 02:00:00","275.64",57,1028,"Clouds","broken clouds","3.56",10000,"0","n"
2709,"Eaton","2023-11-03 05:00:00","275.04",60,1028,"Clear","clear sky","3.34",10000,"0","n"
2710,"Eaton","2023-11-03 08:00:00","274.47",61,1029,"Clear","clear sky","3.58",10000,"0","n"
2711,"Eaton","2023-11-03 11:00:00","281.01",39,1028,"Clouds","broken clouds","5.28",10000,"0","d"
2712,"Eaton","2023-11-03 14:00:00","286.58",27,1025,"Clouds","scattered clouds","6.7",10000,"0","d"
2713,"Eaton","2023-11-03 17:00:00","286.83",31,1024,"Clouds","broken clouds","5.79",10000,"0","d"
2714,"Eaton","2023-11-03 20:00:00","281.12",50,1024,"Clouds","broken clouds","4.23",10000,"0","n"
2715,"Eaton","2023-11-03 23:00:00","281.78",51,1023,"Clouds","overcast clouds","5.32",10000,"0","n"
2716,"Eaton","2023-11-04 02:00:00","281.53",47,1023,"Clouds","overcast clouds","5.01",10000,"0","n"
2717,"Eaton","2023-11-04 05:00:00","281.5",44,1022,"Clouds","overcast clouds","5.56",10000,"0","n"
2718,"Eaton","2023-11-04 08:00:00","281.77",41,1022,"Clouds","overcast clouds","5.84",10000,"0","n"
2719,"Eaton","2023-11-04 11:00:00","284.01",39,1022,"Clouds","overcast clouds","6.73",10000,"0","d"
2720,"Eaton","2023-11-04 14:00:00","288.34",34,1019,"Clouds","overcast clouds","7.53",10000,"0","d"
2721,"Glandorf","2023-10-30 17:00:00","279.84",63,1019,"Clouds","overcast clouds","5.22",10000,"0","d"
2722,"Glandorf","2023-10-30 20:00:00","278.61",62,1020,"Clouds","overcast clouds","4.3",10000,"0","n"
2723,"Glandorf","2023-10-30 23:00:00","275.97",67,1022,"Clouds","scattered clouds","2.71",10000,"0","n"
2724,"Glandorf","2023-10-31 02:00:00","273.04",69,1022,"Clear","clear sky","1.96",10000,"0","n"
2725,"Glandorf","2023-10-31 05:00:00","272.11",71,1022,"Clear","clear sky","2.69",10000,"0","n"
2726,"Glandorf","2023-10-31 08:00:00","271.39",70,1022,"Clear","clear sky","2.9",10000,"0","n"
2727,"Glandorf","2023-10-31 11:00:00","275.83",46,1021,"Clear","clear sky","4.57",10000,"0","d"
2728,"Glandorf","2023-10-31 14:00:00","279.39",35,1017,"Clear","clear sky","6.2",10000,"0","d"
2729,"Glandorf","2023-10-31 17:00:00","275.44",71,1018,"Clouds","overcast clouds","7.36",10000,"0","d"
2730,"Glandorf","2023-10-31 20:00:00","273.39",55,1019,"Clouds","broken clouds","5.84",10000,"0","n"
2731,"Glandorf","2023-10-31 23:00:00","272.34",73,1020,"Clouds","scattered clouds","4.46",10000,"0.18","n"
2732,"Glandorf","2023-11-01 02:00:00","271.48",92,1021,"Snow","light snow","3.48",10000,"0.28","n"
2733,"Glandorf","2023-11-01 05:00:00","272.32",90,1024,"Clouds","scattered clouds","4.34",10000,"0","n"
2734,"Glandorf","2023-11-01 08:00:00","273.91",74,1026,"Clouds","broken clouds","3.1",10000,"0","n"
2735,"Glandorf","2023-11-01 11:00:00","275.84",62,1028,"Clouds","few clouds","2.93",10000,"0","d"
2736,"Glandorf","2023-11-01 14:00:00","278.61",45,1026,"Clouds","few clouds","3.32",10000,"0","d"
2737,"Glandorf","2023-11-01 17:00:00","278.85",47,1026,"Clouds","broken clouds","3.9",10000,"0","d"
2738,"Glandorf","2023-11-01 20:00:00","275.4",65,1026,"Clouds","scattered clouds","2.45",10000,"0","n"
2739,"Glandorf","2023-11-01 23:00:00","274.22",71,1027,"Clouds","few clouds","2.83",10000,"0","n"
2740,"Glandorf","2023-11-02 02:00:00","273.34",71,1027,"Clouds","few clouds","3.13",10000,"0","n"
2741,"Glandorf","2023-11-02 05:00:00","273.07",60,1027,"Clouds","broken clouds","3.53",10000,"0","n"
2742,"Glandorf","2023-11-02 08:00:00","272.82",56,1027,"Clouds","broken clouds","4.56",10000,"0","n"
2743,"Glandorf","2023-11-02 11:00:00","277.23",43,1027,"Clouds","overcast clouds","6.85",10000,"0","d"
2744,"Glandorf","2023-11-02 14:00:00","281.58",35,1025,"Clouds","overcast clouds","7.74",10000,"0","d"
2745,"Glandorf","2023-11-02 17:00:00","282.63",37,1024,"Clouds","overcast clouds","6.54",10000,"0","d"
2746,"Glandorf","2023-11-02 20:00:00","279.79",47,1025,"Clouds","overcast clouds","4.23",10000,"0","n"
2747,"Glandorf","2023-11-02 23:00:00","278.13",51,1026,"Clouds","scattered clouds","5.15",10000,"0","n"
2748,"Glandorf","2023-11-03 02:00:00","277.01",55,1026,"Clouds","scattered clouds","4.66",10000,"0","n"
2749,"Glandorf","2023-11-03 05:00:00","275.97",61,1026,"Clouds","broken clouds","3.78",10000,"0","n"
2750,"Glandorf","2023-11-03 08:00:00","275.32",65,1027,"Clouds","scattered clouds","3.6",10000,"0","n"
2751,"Glandorf","2023-11-03 11:00:00","281.06",47,1027,"Clouds","broken clouds","5.24",10000,"0","d"
2752,"Glandorf","2023-11-03 14:00:00","285.91",32,1024,"Clouds","broken clouds","6.24",10000,"0","d"
2753,"Glandorf","2023-11-03 17:00:00","286.4",32,1022,"Clouds","overcast clouds","5.38",10000,"0","d"
2754,"Glandorf","2023-11-03 20:00:00","282.45",43,1023,"Clouds","overcast clouds","4.32",10000,"0","n"
2755,"Glandorf","2023-11-03 23:00:00","283.36",44,1021,"Clouds","overcast clouds","6.54",10000,"0","n"
2756,"Glandorf","2023-11-04 02:00:00","284.17",42,1020,"Clouds","overcast clouds","7.45",10000,"0","n"
2757,"Glandorf","2023-11-04 05:00:00","284.59",39,1019,"Clouds","overcast clouds","6.89",10000,"0","n"
2758,"Glandorf","2023-11-04 08:00:00","284.11",40,1019,"Clouds","overcast clouds","7.55",10000,"0","n"
2759,"Glandorf","2023-11-04 11:00:00","286.13",40,1019,"Clouds","overcast clouds","7.71",10000,"0","d"
2760,"Glandorf","2023-11-04 14:00:00","287.26",44,1017,"Clouds","overcast clouds","7.54",10000,"0","d"
2761,"Richland","2023-10-30 17:00:00","278.31",86,1018,"Clouds","overcast clouds","4.98",10000,"0","d"
2762,"Richland","2023-10-30 20:00:00","277.04",82,1019,"Clouds","overcast clouds","2.4",10000,"0","n"
2763,"Richland","2023-10-30 23:00:00","274.9",82,1021,"Clouds","scattered clouds","2.81",10000,"0","n"
2764,"Richland","2023-10-31 02:00:00","271.23",81,1023,"Clear","clear sky","2.23",10000,"0","n"
2765,"Richland","2023-10-31 05:00:00","270.4",80,1022,"Clear","clear sky","1.69",10000,"0","n"
2766,"Richland","2023-10-31 08:00:00","270.03",78,1022,"Clear","clear sky","1.74",10000,"0","d"
2767,"Richland","2023-10-31 11:00:00","275.88",46,1021,"Clear","clear sky","3.21",10000,"0","d"
2768,"Richland","2023-10-31 14:00:00","278.64",38,1018,"Clear","clear sky","5.17",10000,"0","d"
2769,"Richland","2023-10-31 17:00:00","278.42",38,1016,"Clear","clear sky","5.09",10000,"0","d"
2770,"Richland","2023-10-31 20:00:00","272.59",88,1019,"Snow","light snow","5.74",4168,"0.21","n"
2771,"Richland","2023-10-31 23:00:00","270.13",70,1020,"Clouds","broken clouds","3.83",10000,"0.08","n"
2772,"Richland","2023-11-01 02:00:00","269.06",95,1021,"Clouds","scattered clouds","4.38",10000,"0.02","n"
2773,"Richland","2023-11-01 05:00:00","268.99",98,1023,"Clouds","scattered clouds","4.18",3815,"0.09","n"
2774,"Richland","2023-11-01 08:00:00","271.4",89,1024,"Clouds","broken clouds","3.66",10000,"0.09","n"
