date_of_incident,Incident_month,day_of_week,incident_hour,sex_code,relationship_name,offense_category,Average high in ºF ,Average low in ºF ,Temp_class,Days with precipitation ,Av. precipitation in inch ,more_light_or_dark,total_sunlight,total_dark
1/2/2021,Jan,Saturday,22,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,20,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,6,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,13,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,18,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,18,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,14,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,22,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,23,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,8,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,17,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,16,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,3,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,18,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,12,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,12,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,23,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,9,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,18,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,15,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,15,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,15,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,18,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,10,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,16,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,4,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,15,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,17,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,0,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,15,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,17,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,7,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,15,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,21,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,10,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,15,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,2,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,14,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,4,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,4,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,19,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,3,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,11,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,2,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,2,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,17,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,3,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,17,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,23,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,12,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,19,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,17,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,11,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,0,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,2,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,11,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,3,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,18,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,0,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,13,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,23,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,3,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,23,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,16,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,23,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,21,U,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,2,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,0,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,18,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,14,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,2,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,13,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,16,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,21,F,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,17,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,23,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,16,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,12,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,17,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,10,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,12,M,couple,Assault,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,7,M,couple,Burglary/Breaking & Entering,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,12,F,couple,Burglary/Breaking & Entering,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,23,M,couple,Burglary/Breaking & Entering,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,19,M,ex-couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,6,F,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,10,F,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,1,F,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,12,M,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,23,M,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,16,M,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,15,M,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,10,M,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,2,M,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,1,M,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,1,M,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,11,M,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,3,M,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,20,M,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,22,M,couple,Drug/Narcotic Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,22,M,couple,Drug/Narcotic Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,0,M,couple,Fraud Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,15,M,couple,Kidnapping/Abduction,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,0,M,couple,Kidnapping/Abduction,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,22,M,couple,Kidnapping/Abduction,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,13,F,ex-couple,Larceny/Theft Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,16,M,ex-couple,Larceny/Theft Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,13,F,couple,Larceny/Theft Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,15,M,couple,Larceny/Theft Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,15,M,couple,Larceny/Theft Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,4,M,couple,Larceny/Theft Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,4,M,couple,Larceny/Theft Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,0,M,couple,Larceny/Theft Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,0,M,couple,Larceny/Theft Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,12,M,couple,Larceny/Theft Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,10,F,couple,Larceny/Theft Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,15,M,couple,Robbery,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,9,M,couple,Stolen Property Offenses,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,23,M,couple,Weapon Law Violations,36,20,Cold,13,9.65,Darker,565,875
1/2/2021,Jan,Saturday,14,M,couple,Weapon Law Violations,36,20,Cold,13,9.65,Darker,565,875
1/3/2021,Jan,Sunday,17,F,ex-couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,21,F,ex-couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,8,F,ex-couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,17,M,ex-couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,20,M,ex-couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,21,M,ex-couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,3,M,ex-couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,3,M,ex-couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,17,M,ex-couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,21,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,18,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,22,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,22,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,19,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,4,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,3,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,4,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,3,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,20,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,8,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,22,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,23,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,5,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,20,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,2,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,9,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,13,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,2,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,15,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,21,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,9,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,17,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,3,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,12,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,18,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,13,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,21,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,5,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,11,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,18,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,18,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,15,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,2,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,11,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,6,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,9,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,23,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,16,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,4,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,17,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,3,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,0,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,9,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,5,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,16,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,10,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,3,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,21,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,3,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,10,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,19,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,14,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,18,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,18,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,14,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,13,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,21,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,23,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,23,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,16,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,17,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,15,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,0,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,14,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,19,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,2,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,2,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,21,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,17,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,6,U,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,9,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,5,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,3,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,15,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,22,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,18,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,15,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,16,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,17,F,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,12,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,17,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,12,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,15,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,12,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,21,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,4,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,22,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,16,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,19,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,16,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,20,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,1,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,21,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,12,M,couple,Assault,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,22,F,couple,Burglary/Breaking & Entering,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,7,F,couple,Burglary/Breaking & Entering,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,10,M,couple,Burglary/Breaking & Entering,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,23,M,couple,Burglary/Breaking & Entering,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,6,M,couple,Burglary/Breaking & Entering,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,16,M,couple,Burglary/Breaking & Entering,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,20,M,couple,Burglary/Breaking & Entering,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,17,M,couple,Burglary/Breaking & Entering,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,20,M,ex-couple,Destruction of Property,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,18,F,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,566,874
1/3/2021,Jan,Sunday,19,F,couple,Destruction of Property,36,20,Cold,13,9.65,Darker,566,874
