date_of_incident,day_of_week,incident_hour,sex,relationship,lat,lon,Average high,Average low,minutes_of_dark
2021-06-04,5,18,1,0,41.63505906,-81.70019592,82,61,547
2021-06-04,5,18,1,0,41.63505906,-81.70019592,82,61,547
2021-06-04,5,22,0,1,41.63505906,-81.70019592,82,61,547
2021-08-21,6,17,1,1,39.04743293,-84.15191789,84,63,630
2021-08-21,6,3,1,0,41.63505906,-81.70019592,84,63,630
2021-08-27,5,6,1,1,41.00193838,-83.66653541,84,63,645
2021-08-27,5,6,1,1,41.00193838,-83.66653541,84,63,645
2021-12-30,4,20,1,0,39.43861647,-84.57564494,41,26,878
2021-08-21,6,9,1,0,41.63505906,-81.70019592,84,63,630
2021-08-21,6,2,1,1,39.75159885,-82.63058892,84,63,630
2021-06-02,3,10,1,0,39.19553418,-84.54276767,82,61,549
2021-06-02,3,7,1,1,39.19553418,-84.54276767,82,61,549
2021-06-02,3,7,1,1,39.19553418,-84.54276767,82,61,549
2021-10-26,2,17,1,0,40.77468434,-82.53648439,65,44,798
2021-10-26,2,15,1,0,39.75460934,-84.2906502,65,44,798
2021-06-02,3,18,1,1,41.63505906,-81.70019592,82,61,549
2021-06-02,3,21,1,1,41.63505906,-81.70019592,82,61,549
2021-06-02,3,21,1,1,41.63505906,-81.70019592,82,61,549
2021-10-26,2,22,1,0,39.75460934,-84.2906502,65,44,798
2021-06-02,3,0,1,1,40.27839378,-83.00488535,82,61,549
2021-05-08,6,12,1,1,39.62037347,-81.8526619,73,52,590
2021-04-25,7,19,1,1,39.75460934,-84.2906502,63,41,619
2021-04-25,7,19,1,1,39.75460934,-84.2906502,63,41,619
2021-04-25,7,14,0,1,41.00193838,-83.66653541,63,41,619
2021-01-15,5,3,1,1,41.63505906,-81.70019592,36,20,860
2021-04-10,6,6,1,0,41.14615393,-82.59840828,63,41,656
2021-10-23,6,23,1,1,40.27839378,-83.00488535,65,44,791
2021-10-23,6,19,1,0,41.01464011,-80.77629506,65,44,791
2021-05-17,1,18,1,1,39.69148045,-83.88988675,73,52,572
2021-10-23,6,17,1,1,40.27839378,-83.00488535,65,44,791
2021-08-28,6,12,1,0,40.27839378,-83.00488535,84,63,647
2021-08-28,6,22,1,1,39.08224086,-82.0229005,84,63,647
2021-05-29,6,14,1,0,41.00193838,-83.66653541,73,52,554
2021-05-29,6,14,1,0,41.00193838,-83.66653541,73,52,554
2021-05-29,6,14,1,0,41.00193838,-83.66653541,73,52,554
2021-05-29,6,8,1,1,39.19553418,-84.54276767,73,52,554
2021-05-29,6,8,1,1,39.19553418,-84.54276767,73,52,554
2021-08-28,6,21,0,0,39.75159885,-82.63058892,84,63,647
2021-02-18,4,19,1,0,40.01580017,-80.98854245,40,24,789
2021-05-28,5,16,0,1,41.36170787,-83.62297793,73,52,555
2021-02-18,4,1,1,1,40.77152071,-84.10577943,40,24,789
2021-10-31,7,0,1,1,41.89638114,-80.75901079,65,44,810
2021-01-18,1,23,1,0,40.27839378,-83.00488535,36,20,855
2021-05-04,2,5,1,1,39.19553418,-84.54276767,73,52,598
2021-05-04,2,17,0,1,39.75159885,-82.63058892,73,52,598
2021-01-16,6,19,1,1,40.77468434,-82.53648439,36,20,859
2021-12-19,7,23,1,1,39.19553418,-84.54276767,41,26,880
2021-07-12,1,23,1,1,39.75159885,-82.63058892,85,65,553
2021-07-12,1,22,1,1,39.42758661,-84.16675437,85,65,553
2021-12-19,7,15,1,1,39.89402982,-83.40019883,41,26,880
2021-08-23,1,0,1,0,39.91677792,-83.78388973,84,63,635
2021-12-25,6,1,1,1,41.63505906,-81.70019592,41,26,880
2021-02-09,2,3,0,1,40.27839378,-83.00488535,40,24,811
2021-08-23,1,6,1,0,40.09160792,-82.48310092,84,63,635
2021-12-25,6,23,0,0,40.5609114,-84.22174383,41,26,880
2021-02-09,2,21,1,1,40.27839378,-83.00488535,40,24,811
2021-08-23,1,0,1,0,41.12597925,-81.53216702,84,63,635
2021-02-15,1,19,0,1,40.27839378,-83.00488535,40,24,796
2021-12-25,6,23,0,0,41.16768284,-81.19740374,41,26,880
2021-08-23,1,9,1,1,39.19553418,-84.54276767,84,63,635
2021-03-29,1,12,1,1,41.01464011,-80.77629506,52,32,687
2021-04-13,2,16,1,1,41.45251152,-82.15149047,63,41,648
2021-01-06,3,0,1,1,39.91677792,-83.78388973,36,20,872
2021-04-13,2,0,1,1,40.77468434,-82.53648439,63,41,648
2021-07-09,5,0,0,1,41.33388517,-84.06823042,85,65,549
2021-07-09,5,17,1,0,41.63505906,-81.70019592,85,65,549
2021-02-19,5,0,1,1,40.27839378,-83.00488535,40,24,786
2021-05-11,2,13,1,0,39.07737144,-83.06685416,73,52,584
2021-11-13,6,0,1,1,40.27839378,-83.00488535,52,35,838
2021-10-09,6,12,1,0,41.01464011,-80.77629506,65,44,755
2021-11-13,6,14,1,0,40.81388809,-81.3656367,52,35,838
2021-02-02,2,11,0,1,39.08224086,-82.0229005,40,24,826
2021-12-31,5,17,1,1,40.77468434,-82.53648439,41,26,877
2021-12-31,5,17,0,1,40.77468434,-82.53648439,41,26,877
2021-10-09,6,8,0,1,39.75460934,-84.2906502,65,44,755
2021-10-09,6,2,1,0,39.75460934,-84.2906502,65,44,755
2021-10-09,6,18,1,0,41.63505906,-81.70019592,65,44,755
2021-12-31,5,1,0,1,40.27839378,-83.00488535,41,26,877
2021-10-12,2,14,1,1,39.6419411,-83.02439163,65,44,763
2021-10-12,2,6,1,1,39.04743293,-84.15191789,65,44,763
2021-09-20,1,8,1,1,40.27839378,-83.00488535,77,56,706
2021-10-12,2,4,1,1,39.04743293,-84.15191789,65,44,763
2021-06-09,3,1,1,1,40.81388809,-81.3656367,82,61,543
2021-06-29,2,9,1,1,41.63505906,-81.70019592,82,61,541
2021-01-25,1,21,0,0,41.63505906,-81.70019592,36,20,843
2021-02-07,7,7,1,1,41.63505906,-81.70019592,40,24,815
2021-10-24,7,0,1,1,39.19553418,-84.54276767,65,44,793
2021-02-07,7,18,1,1,39.43861647,-84.57564494,40,24,815
2021-06-09,3,0,1,1,41.89638114,-80.75901079,82,61,543
2021-02-07,7,17,1,1,40.82884916,-81.88801899,40,24,815
2021-10-24,7,12,1,1,40.77468434,-82.53648439,65,44,793
2021-12-12,7,21,1,0,40.27839378,-83.00488535,41,26,878
2021-10-12,2,9,1,0,39.33762773,-83.05702558,65,44,763
2021-10-12,2,10,1,1,41.63505906,-81.70019592,65,44,763
2021-10-24,7,11,1,1,40.81388809,-81.3656367,65,44,793
2021-11-16,2,12,1,0,40.01580017,-80.98854245,52,35,844
2021-11-16,2,23,1,0,40.38501952,-80.76097229,52,35,844
2021-06-25,5,14,1,0,41.31717409,-80.76116027,82,61,540
2021-08-16,1,8,0,0,41.16768284,-81.19740374,84,63,618
2021-08-16,1,8,0,0,41.16768284,-81.19740374,84,63,618
2021-10-03,7,15,0,0,41.89638114,-80.75901079,65,44,740
2021-01-01,5,4,1,1,39.75460934,-84.2906502,36,20,876
2021-06-25,5,8,1,1,40.27839378,-83.00488535,82,61,540
2021-10-07,4,18,1,1,39.43861647,-84.57564494,65,44,750
2021-10-03,7,4,1,1,41.16768284,-81.19740374,65,44,740
2021-10-03,7,15,1,1,39.559883,-83.45609728,65,44,740
2021-08-18,3,12,0,0,41.45251152,-82.15149047,84,63,623
2021-10-03,7,11,1,0,41.63505906,-81.70019592,65,44,740
2021-10-07,4,17,1,1,40.27839378,-83.00488535,65,44,750
2021-02-12,5,17,1,1,41.01464011,-80.77629506,40,24,803
2021-10-03,7,18,1,1,41.89638114,-80.75901079,65,44,740
2021-01-01,5,14,1,0,39.18474034,-83.6009721,36,20,876
2021-08-18,3,8,1,1,41.89638114,-80.75901079,84,63,623
2021-08-18,3,8,1,1,41.89638114,-80.75901079,84,63,623
2021-08-26,4,19,0,1,41.63505906,-81.70019592,84,63,642
2021-07-30,5,22,1,1,39.75460934,-84.2906502,85,65,582
2021-01-21,4,23,1,1,39.75460934,-84.2906502,36,20,850
2021-08-18,3,1,0,0,39.75460934,-84.2906502,84,63,623
2021-08-18,3,1,0,0,39.75460934,-84.2906502,84,63,623
2021-11-21,7,2,1,1,41.12597925,-81.53216702,52,35,853
2021-11-21,7,16,1,1,41.01464011,-80.77629506,52,35,853
2021-08-18,3,16,1,1,40.05347551,-84.22887177,84,63,623
2021-01-09,6,11,1,1,41.45251152,-82.15149047,36,20,868
2021-08-12,4,1,1,0,41.01464011,-80.77629506,84,63,609
2021-04-16,5,18,0,0,40.77152071,-84.10577943,63,41,641
2021-06-13,7,5,0,0,41.14615393,-82.59840828,82,61,541
2021-09-04,6,17,1,1,41.11757054,-81.89972385,77,56,665
2021-09-04,6,17,1,1,41.11757054,-81.89972385,77,56,665
2021-10-14,4,15,1,1,39.75460934,-84.2906502,65,44,768
2021-07-10,6,16,0,1,39.75460934,-84.2906502,85,65,550
2021-09-14,2,9,1,1,39.19553418,-84.54276767,77,56,690
2021-07-10,6,2,1,1,41.63505906,-81.70019592,85,65,550
2021-07-10,6,2,1,1,41.63505906,-81.70019592,85,65,550
2021-09-03,5,14,0,1,40.27839378,-83.00488535,77,56,662
2021-11-25,4,2,1,1,39.43861647,-84.57564494,52,35,859
2021-03-30,2,1,1,1,39.91677792,-83.78388973,52,32,684
2021-06-28,1,8,1,1,39.96954615,-83.00929814,82,61,541
2021-09-17,5,15,1,1,40.39876524,-82.42153375,77,56,698
2021-05-14,5,0,1,0,40.09160792,-82.48310092,73,52,578
2021-05-14,5,0,1,0,40.09160792,-82.48310092,73,52,578
2021-05-14,5,0,1,0,40.09160792,-82.48310092,73,52,578
2021-08-01,7,23,1,1,41.00193838,-83.66653541,84,63,585
2021-09-06,1,0,1,0,41.01464011,-80.77629506,77,56,670
2021-10-01,5,12,1,0,41.63505906,-81.70019592,65,44,735
2021-08-17,2,5,0,0,40.81388809,-81.3656367,84,63,621
2021-04-06,2,4,1,0,40.82884916,-81.88801899,63,41,666
2021-08-29,7,9,1,0,40.27839378,-83.00488535,84,63,650
2021-09-18,6,0,1,1,40.27839378,-83.00488535,77,56,701
2021-12-01,3,19,1,0,40.77152071,-84.10577943,41,26,868
2021-06-23,3,4,1,1,41.63505906,-81.70019592,82,61,539
2021-10-28,4,21,0,0,41.63505906,-81.70019592,65,44,803
2021-12-16,4,21,1,1,41.63505906,-81.70019592,41,26,879
2021-12-16,4,21,1,1,41.63505906,-81.70019592,41,26,879
2021-06-06,7,0,1,0,40.27839378,-83.00488535,82,61,545
2021-05-02,7,2,0,1,41.49954166,-81.1786546,73,52,603
2021-11-05,5,19,1,0,41.01464011,-80.77629506,52,35,821
2021-01-11,1,14,0,0,41.63505906,-81.70019592,36,20,866
2021-06-16,3,14,1,0,41.63505906,-81.70019592,82,61,540
2021-12-15,3,15,0,0,41.12597925,-81.53216702,41,26,879
2021-03-27,6,3,1,1,39.19553418,-84.54276767,52,32,692
2021-03-27,6,3,1,1,39.19553418,-84.54276767,52,32,692
2021-04-27,2,21,0,0,40.27839378,-83.00488535,63,41,614
2021-09-28,2,0,0,1,39.75159885,-82.63058892,77,56,727
2021-08-14,6,2,1,1,39.96954615,-83.00929814,84,63,614
2021-04-24,6,9,0,1,41.63505906,-81.70019592,63,41,621
2021-09-09,4,7,1,0,41.63505906,-81.70019592,77,56,678
2021-09-03,5,8,0,0,41.45251152,-82.15149047,77,56,662
2021-06-27,7,14,0,1,39.19553418,-84.54276767,82,61,541
2021-05-16,7,19,1,0,40.05347551,-84.22887177,73,52,574
2021-05-16,7,19,0,0,40.05347551,-84.22887177,73,52,574
2021-05-16,7,19,1,0,40.05347551,-84.22887177,73,52,574
2021-05-16,7,19,0,0,40.05347551,-84.22887177,73,52,574
2021-07-07,3,11,0,1,40.81388809,-81.3656367,85,65,547
2021-11-20,6,3,1,0,41.63505906,-81.70019592,52,35,851
2021-01-10,7,4,1,1,40.27839378,-83.00488535,36,20,867
2021-03-27,6,0,0,1,40.5609114,-84.22174383,52,32,692
2021-11-09,2,20,1,1,41.63505906,-81.70019592,52,35,830
2021-12-28,2,1,1,1,39.19553418,-84.54276767,41,26,879
2021-09-19,7,13,1,1,40.77468434,-82.53648439,77,56,703
2021-11-11,4,10,1,0,40.44095991,-81.47376955,52,35,834
2021-11-27,6,21,1,1,41.63505906,-81.70019592,52,35,862
2021-12-22,3,14,1,1,40.27839378,-83.00488535,41,26,880
2021-11-14,7,18,1,1,40.27839378,-83.00488535,52,35,840
2021-08-01,7,2,1,1,41.89638114,-80.75901079,84,63,585
2021-07-23,5,20,0,1,41.01464011,-80.77629506,85,65,569
2021-12-01,3,7,1,1,41.01464011,-80.77629506,41,26,868
2021-12-01,3,7,1,1,41.01464011,-80.77629506,41,26,868
2021-01-28,4,18,0,1,40.77468434,-82.53648439,36,20,837
2021-02-20,6,15,1,1,40.05347551,-84.22887177,40,24,784
2021-10-15,5,23,0,1,40.77468434,-82.53648439,65,44,771
2021-10-15,5,23,0,1,40.77468434,-82.53648439,65,44,771
2021-10-15,5,23,0,1,40.77468434,-82.53648439,65,44,771
2021-08-19,4,15,1,1,40.05347551,-84.22887177,84,63,625
2021-12-03,5,23,1,1,40.77468434,-82.53648439,41,26,870
2021-08-22,7,1,1,1,38.80396194,-82.99283103,84,63,632
2021-11-11,4,21,1,1,39.62037347,-81.8526619,52,35,834
2021-09-06,1,15,1,1,41.31717409,-80.76116027,77,56,670
2021-07-26,1,1,1,0,41.63505906,-81.70019592,85,65,574
2021-09-27,1,21,0,0,41.63505906,-81.70019592,77,56,724
2021-06-28,1,21,1,1,40.27839378,-83.00488535,82,61,541
2021-04-16,5,19,0,0,40.27839378,-83.00488535,63,41,641
2021-02-25,4,2,1,1,39.19553418,-84.54276767,40,24,771
2021-08-07,6,14,1,1,39.19553418,-84.54276767,84,63,598
2021-06-01,2,8,1,1,39.19553418,-84.54276767,82,61,550
2021-06-23,3,2,1,1,41.16768284,-81.19740374,82,61,539
2021-12-14,2,10,0,0,39.75460934,-84.2906502,41,26,879
2021-03-25,4,17,1,1,38.80396194,-82.99283103,52,32,697
2021-08-14,6,22,1,1,40.85539824,-84.58609913,84,63,614
2021-03-07,7,9,0,0,41.91035213,-81.25093924,52,32,745
2021-06-26,6,4,1,0,41.63505906,-81.70019592,82,61,540
2021-06-26,6,4,1,0,41.63505906,-81.70019592,82,61,540
2021-12-21,2,19,0,0,41.45251152,-82.15149047,41,26,880
2021-12-10,5,13,1,0,39.19553418,-84.54276767,41,26,876
2021-12-03,5,23,1,1,41.45251152,-82.15149047,41,26,870
2021-01-10,7,18,1,1,41.01464011,-80.77629506,36,20,867
2021-08-13,5,18,1,1,40.77468434,-82.53648439,84,63,611
2021-10-04,1,9,1,1,41.63505906,-81.70019592,65,44,743
2021-11-24,3,12,1,1,41.63505906,-81.70019592,52,35,858
2021-08-05,4,23,1,0,40.27839378,-83.00488535,84,63,594
2021-03-13,6,2,1,1,40.09160792,-82.48310092,52,32,729
2021-05-19,3,13,1,1,40.33152518,-84.20474278,73,52,569
2021-08-24,2,22,0,0,40.27839378,-83.00488535,84,63,637
2021-02-24,3,9,1,1,40.81388809,-81.3656367,40,24,774
2021-10-02,6,19,1,1,40.29938939,-83.37157547,65,44,737
2021-12-07,2,21,0,1,41.12597925,-81.53216702,41,26,874
2021-03-04,4,8,1,0,39.69148045,-83.88988675,52,32,753
2021-11-07,7,16,1,0,41.63505906,-81.70019592,52,35,826
2021-09-08,3,9,1,0,40.27839378,-83.00488535,77,56,675
2021-09-08,3,9,1,0,40.27839378,-83.00488535,77,56,675
2021-09-08,3,9,1,0,40.27839378,-83.00488535,77,56,675
2021-07-02,5,12,0,0,39.19553418,-84.54276767,85,65,543
2021-07-02,5,12,0,0,39.19553418,-84.54276767,85,65,543
2021-07-24,6,3,0,1,41.63505906,-81.70019592,85,65,571
2021-07-24,6,3,0,1,41.63505906,-81.70019592,85,65,571
2021-09-19,7,12,1,1,41.63505906,-81.70019592,77,56,703
2021-10-17,7,0,0,1,40.27839378,-83.00488535,65,44,776
2021-06-16,3,23,1,1,39.43861647,-84.57564494,82,61,540
2021-11-17,3,18,0,1,39.75159885,-82.63058892,52,35,846
2021-08-25,3,16,1,0,41.01464011,-80.77629506,84,63,640
2021-08-25,3,16,1,0,41.01464011,-80.77629506,84,63,640
2021-07-24,6,22,0,1,39.04743293,-84.15191789,85,65,571
2021-05-26,3,10,1,1,41.63505906,-81.70019592,73,52,558
2021-03-22,1,22,1,1,39.69148045,-83.88988675,52,32,705
2021-11-19,5,2,1,1,40.77468434,-82.53648439,52,35,849
2021-08-20,5,23,1,0,39.75460934,-84.2906502,84,63,628
2021-08-20,5,23,1,0,39.75460934,-84.2906502,84,63,628
2021-04-04,7,13,1,0,39.75460934,-84.2906502,63,41,671
2021-09-09,4,13,0,0,41.12597925,-81.53216702,77,56,678
2021-02-10,3,1,1,1,41.36170787,-83.62297793,40,24,808
2021-09-02,4,20,1,0,41.12597925,-81.53216702,77,56,660
2021-05-14,5,19,0,1,41.63505906,-81.70019592,73,52,578
2021-09-17,5,14,0,0,41.63505906,-81.70019592,77,56,698
2021-09-17,5,14,0,0,41.63505906,-81.70019592,77,56,698
2021-11-30,2,15,1,0,41.63505906,-81.70019592,52,35,866
2021-11-07,7,12,1,1,40.27839378,-83.00488535,52,35,826
2021-11-23,2,10,1,1,40.27839378,-83.00488535,52,35,856
2021-05-20,4,4,1,1,41.45251152,-82.15149047,73,52,567
2021-11-11,4,20,1,1,41.45251152,-82.15149047,52,35,834
2021-05-02,7,21,1,0,39.75460934,-84.2906502,73,52,603
2021-08-11,3,19,0,1,39.75460934,-84.2906502,84,63,607
2021-01-04,1,9,0,1,39.19553418,-84.54276767,36,20,874
2021-06-21,1,0,1,0,41.63505906,-81.70019592,82,61,539
2021-03-20,6,3,1,1,40.27839378,-83.00488535,52,32,711
2021-01-12,2,14,1,0,39.96954615,-83.00929814,36,20,864
2021-09-06,1,21,1,0,41.60179891,-84.13007952,77,56,670
2021-09-06,1,21,1,0,41.60179891,-84.13007952,77,56,670
2021-08-29,7,2,1,1,41.45251152,-82.15149047,84,63,650
2021-10-05,2,10,1,0,40.82884916,-81.88801899,65,44,745
2021-06-24,4,18,1,0,41.63505906,-81.70019592,82,61,540
2021-12-15,3,0,0,0,41.63505906,-81.70019592,41,26,879
2021-09-29,3,18,1,1,40.27839378,-83.00488535,77,56,730
2021-04-23,5,0,1,1,40.27839378,-83.00488535,63,41,623
2021-09-17,5,11,1,1,40.77152071,-84.10577943,77,56,698
2021-07-24,6,19,1,0,41.63505906,-81.70019592,85,65,571
2021-07-24,6,19,1,0,41.63505906,-81.70019592,85,65,571
2021-07-24,6,19,1,0,41.63505906,-81.70019592,85,65,571
2021-08-07,6,7,0,1,40.27839378,-83.00488535,84,63,598
2021-12-21,2,19,1,1,40.27839378,-83.00488535,41,26,880
2021-09-09,4,2,1,1,39.43861647,-84.57564494,77,56,678
2021-06-30,3,20,0,1,41.45251152,-82.15149047,82,61,542
2021-06-30,3,19,1,1,41.45251152,-82.15149047,82,61,542
2021-09-03,5,2,0,1,40.77468434,-82.53648439,77,56,662
2021-08-22,7,13,1,1,39.75460934,-84.2906502,84,63,632
2021-08-22,7,20,0,1,40.33152518,-84.20474278,84,63,632
2021-12-09,4,22,1,1,40.77468434,-82.53648439,41,26,876
2021-10-21,4,22,1,0,39.75460934,-84.2906502,65,44,786
2021-04-19,1,13,1,0,40.81388809,-81.3656367,63,41,633
2021-02-04,4,15,1,1,41.63505906,-81.70019592,40,24,822
2021-07-27,2,9,1,1,41.63505906,-81.70019592,85,65,576
2021-07-27,2,9,1,1,41.63505906,-81.70019592,85,65,576
2021-10-06,3,3,0,1,41.63505906,-81.70019592,65,44,748
2021-10-14,4,19,1,1,41.63505906,-81.70019592,65,44,768
2021-11-27,6,13,1,0,41.63505906,-81.70019592,52,35,862
2021-11-28,7,2,1,1,41.63505906,-81.70019592,52,35,864
2021-04-20,2,17,1,1,41.63505906,-81.70019592,63,41,631
2021-11-23,2,10,1,1,39.04743293,-84.15191789,52,35,856
2021-07-29,4,14,1,1,39.41497801,-83.80837886,85,65,580
2021-01-12,2,11,1,0,39.75159885,-82.63058892,36,20,864
2021-10-02,6,NULL,1,0,41.91035213,-81.25093924,65,44,737
2021-09-25,6,11,1,1,40.27839378,-83.00488535,77,56,719
2021-02-22,1,19,1,1,40.38501952,-80.76097229,40,24,779
2021-06-01,2,0,1,1,40.77468434,-82.53648439,82,61,550
2021-11-27,6,14,1,1,39.75460934,-84.2906502,52,35,862
2021-08-12,4,6,1,0,41.63505906,-81.70019592,84,63,609
2021-10-21,4,12,1,0,41.63505906,-81.70019592,65,44,786
2021-11-25,4,0,0,0,41.63505906,-81.70019592,52,35,859
2021-09-26,7,21,0,1,41.12597925,-81.53216702,77,56,722
2021-11-09,2,21,1,1,41.63505906,-81.70019592,52,35,830
2021-02-14,7,13,1,0,40.27839378,-83.00488535,40,24,799
2021-06-21,1,1,1,1,40.27839378,-83.00488535,82,61,539
2021-01-14,4,12,0,1,41.63505906,-81.70019592,36,20,862
2021-11-03,3,7,1,0,39.43861647,-84.57564494,52,35,817
2021-06-24,4,12,1,1,39.43861647,-84.57564494,82,61,540
2021-08-01,7,21,1,0,38.82467491,-82.31690989,84,63,585
2021-12-20,1,0,0,1,39.19553418,-84.54276767,41,26,880
2021-12-24,5,12,1,0,41.01464011,-80.77629506,41,26,880
2021-11-02,2,19,1,1,40.44095991,-81.47376955,52,35,814
2021-10-18,1,22,1,1,41.63505906,-81.70019592,65,44,778
2021-09-29,3,8,1,1,40.27839378,-83.00488535,77,56,730
2021-09-12,7,2,0,1,40.27839378,-83.00488535,77,56,685
2021-08-17,2,14,1,0,41.01464011,-80.77629506,84,63,621
2021-12-24,5,15,1,0,39.75460934,-84.2906502,41,26,880
2021-07-26,1,7,0,0,41.35741643,-83.14391569,85,65,574
2021-03-25,4,20,0,1,39.75460934,-84.2906502,52,32,697
2021-09-04,6,23,1,0,39.19553418,-84.54276767,77,56,665
2021-10-28,4,17,1,1,41.63505906,-81.70019592,65,44,803
2021-02-08,1,17,1,1,40.09160792,-82.48310092,40,24,813
2021-07-08,4,17,1,0,39.19553418,-84.54276767,85,65,548
2021-07-08,4,17,1,0,39.19553418,-84.54276767,85,65,548
2021-10-18,1,10,1,0,41.01464011,-80.77629506,65,44,778
2021-10-18,1,10,1,0,41.01464011,-80.77629506,65,44,778
2021-01-30,6,8,1,1,41.45251152,-82.15149047,36,20,833
2021-09-25,6,4,1,1,39.75460934,-84.2906502,77,56,719
2021-08-11,3,6,1,0,39.75460934,-84.2906502,84,63,607
2021-08-25,3,22,0,1,40.81388809,-81.3656367,84,63,640
2021-08-29,7,21,1,0,41.63505906,-81.70019592,84,63,650
2021-09-14,2,8,0,1,41.63505906,-81.70019592,77,56,690
2021-01-23,6,23,1,1,40.27839378,-83.00488535,36,20,847
2021-03-14,7,4,1,1,40.27839378,-83.00488535,52,32,726
2021-03-24,3,17,1,0,40.77152071,-84.10577943,52,32,700
2021-06-12,6,9,0,1,39.91677792,-83.78388973,82,61,541
2021-11-07,7,16,1,1,39.96954615,-83.00929814,52,35,826
2021-08-02,1,19,1,1,40.39876524,-82.42153375,84,63,587
2021-12-21,2,15,1,0,41.91035213,-81.25093924,41,26,880
2021-06-16,3,17,1,0,41.01464011,-80.77629506,82,61,540
2021-08-22,7,2,0,0,39.42758661,-84.16675437,84,63,632
2021-08-22,7,2,0,0,39.42758661,-84.16675437,84,63,632
2021-03-25,4,23,1,1,40.81388809,-81.3656367,52,32,697
2021-07-27,2,1,0,0,41.63505906,-81.70019592,85,65,576
2021-09-17,5,10,1,1,40.27839378,-83.00488535,77,56,698
2021-10-22,5,20,1,0,41.01464011,-80.77629506,65,44,788
2021-12-05,7,0,1,0,40.27839378,-83.00488535,41,26,872
2021-03-20,6,16,0,0,41.16768284,-81.19740374,52,32,711
2021-04-23,5,16,1,0,41.16768284,-81.19740374,63,41,623
2021-10-27,3,9,1,1,40.81388809,-81.3656367,65,44,800
2021-08-04,3,1,1,0,41.63505906,-81.70019592,84,63,592
2021-07-31,6,7,1,0,41.63505906,-81.70019592,85,65,583
2021-11-20,6,16,0,0,40.27839378,-83.00488535,52,35,851
2021-05-31,1,9,1,1,39.19553418,-84.54276767,73,52,551
2021-11-14,7,17,1,0,41.12597925,-81.53216702,52,35,840
2021-08-20,5,3,0,0,41.63505906,-81.70019592,84,63,628
2021-08-20,5,3,0,0,41.63505906,-81.70019592,84,63,628
2021-01-24,7,16,0,1,39.42758661,-84.16675437,36,20,845
2021-05-14,5,22,0,1,41.63505906,-81.70019592,73,52,578
2021-10-01,5,12,1,1,41.63505906,-81.70019592,65,44,735
2021-12-04,6,23,1,1,40.27839378,-83.00488535,41,26,871
2021-07-27,2,15,1,0,41.89638114,-80.75901079,85,65,576
2021-10-13,3,5,0,1,39.91677792,-83.78388973,65,44,766
2021-05-12,3,0,1,1,39.96954615,-83.00929814,73,52,582
2021-08-13,5,10,0,0,39.96954615,-83.00929814,84,63,611
2021-08-13,5,10,0,0,39.96954615,-83.00929814,84,63,611
2021-07-26,1,19,0,1,41.63505906,-81.70019592,85,65,574
2021-11-14,7,17,1,1,40.27839378,-83.00488535,52,35,840
2021-07-24,6,19,0,1,40.27839378,-83.00488535,85,65,571
2021-08-29,7,22,1,0,40.09160792,-82.48310092,84,63,650
2021-09-16,4,10,1,1,39.75460934,-84.2906502,77,56,696
2021-10-15,5,12,1,1,39.75460934,-84.2906502,65,44,771
2021-04-06,2,21,1,1,41.31717409,-80.76116027,63,41,666
2021-07-18,7,0,0,0,41.63505906,-81.70019592,85,65,561
2021-07-18,7,0,0,0,41.63505906,-81.70019592,85,65,561
2021-07-18,7,0,0,0,41.63505906,-81.70019592,85,65,561
2021-11-10,3,0,1,0,41.63505906,-81.70019592,52,35,832
2021-11-10,3,19,1,1,41.63505906,-81.70019592,52,35,832
2021-04-03,6,19,1,0,40.27839378,-83.00488535,63,41,674
2021-04-03,6,19,1,0,40.27839378,-83.00488535,63,41,674
2021-07-21,3,6,1,1,40.09160792,-82.48310092,85,65,566
2021-08-24,2,4,1,1,39.42758661,-84.16675437,84,63,637
2021-08-24,2,4,1,1,39.42758661,-84.16675437,84,63,637
2021-08-24,2,4,1,1,39.42758661,-84.16675437,84,63,637
2021-07-27,2,1,1,1,41.12597925,-81.53216702,85,65,576
2021-08-09,1,12,1,0,41.12597925,-81.53216702,84,63,602
2021-12-16,4,17,1,0,41.31717409,-80.76116027,41,26,879
2021-03-14,7,19,1,1,41.63505906,-81.70019592,52,32,726
2021-02-21,7,20,1,1,40.27839378,-83.00488535,40,24,781
2021-08-22,7,19,1,1,40.5609114,-84.22174383,84,63,632
2021-06-26,6,22,0,1,39.96954615,-83.00929814,82,61,540
2021-09-28,2,8,1,1,41.45251152,-82.15149047,77,56,727
2021-01-09,6,23,1,1,41.63505906,-81.70019592,36,20,868
2021-08-19,4,11,1,1,41.63505906,-81.70019592,84,63,625
2021-12-05,7,9,1,0,39.33762773,-83.05702558,41,26,872
2021-11-07,7,8,0,1,41.89638114,-80.75901079,52,35,826
2021-11-07,7,8,0,1,41.89638114,-80.75901079,52,35,826
2021-03-09,2,23,1,1,39.19553418,-84.54276767,52,32,740
2021-03-09,2,23,1,1,39.19553418,-84.54276767,52,32,740
2021-05-24,1,15,1,0,41.01464011,-80.77629506,73,52,561
2021-01-27,3,21,1,1,41.16768284,-81.19740374,36,20,839
2021-09-02,4,18,1,1,40.81388809,-81.3656367,77,56,660
2021-11-06,6,22,1,0,39.45531619,-81.49525443,52,35,823
2021-11-06,6,22,1,0,39.45531619,-81.49525443,52,35,823
2021-03-14,7,20,0,1,40.77152071,-84.10577943,52,32,726
