date_of_incident,incident_month,day_of_week,incident_hour,sex_code,relationship_name,offense_category_name,crime_against,county_name,lat,lon,region,average_high,average_low,avg_temp_class,days_with_precipitation_,av._precipitation_in_inch_,minutes_of_dark,day_class,is_male,is_a_couple,good_weather
2021-11-14,Nov,Sunday,18.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,840,Dark,1,1,0
2021-12-03,Dec,Friday,12.0,M,couple,Assault,Person,Jefferson,40.38501952,-80.76097229,South,41,26,Cold,13,7.4,870,Dark,1,1,0
2021-05-15,May,Saturday,14.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,73,52,Cold,12,3.5,576,Sunny,1,1,1
2021-09-25,Sep,Saturday,21.0,M,couple,Assault,Person,Summit,41.12597925,-81.53216702,North,77,56,Cold,8,2.64,719,Sunny,1,1,1
2021-01-28,Jan,Thursday,11.0,M,couple,Burglary,Property,Stark,40.81388809,-81.3656367,North,36,20,Cold,13,9.65,837,Dark,1,1,0
2021-01-27,Jan,Wednesday,16.0,M,couple,Assault,Person,Wood,41.36170787,-83.62297793,Central,36,20,Cold,13,9.65,839,Dark,1,1,0
2021-07-19,Jul,Monday,12.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,85,65,Warm,10,4.06,562,Sunny,1,1,1
2021-01-22,Jan,Friday,14.0,M,couple,Destruction of Property,Property,Licking,40.09160792,-82.48310092,Central,36,20,Cold,13,9.65,848,Dark,1,1,0
2021-06-22,Jun,Tuesday,21.0,M,couple,Assault,Person,Summit,41.12597925,-81.53216702,North,82,61,Warm,10,3.98,539,Sunny,1,1,1
2021-03-21,Mar,Sunday,19.0,F,couple,Assault,Person,Fairfield,39.75159885,-82.63058892,Central,52,32,Cold,13,6.1,708,Sunny,0,1,1
2021-08-29,Aug,Sunday,2.0,M,couple,Assault,Person,Mahoning,41.01464011,-80.77629506,North,84,63,Warm,10,3.11,650,Sunny,1,1,1
2021-05-24,May,Monday,21.0,M,couple,Assault,Person,Shelby,40.33152518,-84.20474278,South,73,52,Cold,12,3.5,561,Sunny,1,1,1
2021-05-21,May,Friday,22.0,F,ex-couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,73,52,Cold,12,3.5,565,Sunny,0,0,1
2021-03-30,Mar,Tuesday,1.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,52,32,Cold,13,6.1,684,Sunny,1,1,1
2021-03-30,Mar,Tuesday,1.0,F,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,52,32,Cold,13,6.1,684,Sunny,0,1,1
2021-01-27,Jan,Wednesday,19.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,36,20,Cold,13,9.65,839,Dark,1,1,0
2021-12-01,Dec,Wednesday,8.0,M,couple,Destruction of Property,Property,Richland,40.77468434,-82.53648439,Central,41,26,Cold,13,7.4,868,Dark,1,1,0
2021-06-27,Jun,Sunday,12.0,M,couple,Assault,Person,Summit,41.12597925,-81.53216702,North,82,61,Warm,10,3.98,541,Sunny,1,1,1
2021-06-27,Jun,Sunday,12.0,M,couple,Narcotics,Society,Summit,41.12597925,-81.53216702,North,82,61,Warm,10,3.98,541,Sunny,1,1,1
2021-06-18,Jun,Friday,7.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,82,61,Warm,10,3.98,539,Sunny,1,1,1
2021-04-18,Apr,Sunday,17.0,M,couple,Assault,Person,Columbiana,40.76842775,-80.77718656,South,63,41,Cold,13,3.23,636,Sunny,1,1,1
2021-07-06,Jul,Tuesday,17.0,F,couple,Assault,Person,Lorain,41.45251152,-82.15149047,North,85,65,Warm,10,4.06,546,Sunny,0,1,1
2021-03-22,Mar,Monday,4.0,F,couple,Assault,Person,Lake,41.91035213,-81.25093924,North,52,32,Cold,13,6.1,705,Sunny,0,1,1
2021-02-20,Feb,Saturday,18.0,M,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,40,24,Cold,11,6.97,784,Dark,1,1,0
2021-05-12,May,Wednesday,20.0,M,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,73,52,Cold,12,3.5,582,Sunny,1,1,1
2021-05-20,May,Thursday,11.0,M,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,73,52,Cold,12,3.5,567,Sunny,1,1,1
2021-06-28,Jun,Monday,17.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,82,61,Warm,10,3.98,541,Sunny,1,1,1
2021-03-11,Mar,Thursday,0.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,32,Cold,13,6.1,734,Dark,1,1,0
2021-04-16,Apr,Friday,21.0,M,couple,Assault,Person,Lawrence,38.59846924,-82.53675241,South,63,41,Cold,13,3.23,641,Sunny,1,1,1
2021-02-14,Feb,Sunday,17.0,M,ex-couple,Assault,Person,Ashland,40.84602419,-82.27069277,Central,40,24,Cold,11,6.97,799,Dark,1,0,0
2021-09-03,Sep,Friday,22.0,M,ex-couple,Assault,Person,Butler,39.43861647,-84.57564494,South,77,56,Cold,8,2.64,662,Sunny,1,0,1
2021-07-19,Jul,Monday,18.0,F,ex-couple,Theft,Property,Stark,40.81388809,-81.3656367,North,85,65,Warm,10,4.06,562,Sunny,0,0,1
2021-10-14,Oct,Thursday,6.0,M,ex-couple,Burglary,Property,Cuyahoga,41.63505906,-81.70019592,North,65,44,Cold,9,1.65,768,Dark,1,0,0
2021-10-06,Oct,Wednesday,17.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,65,44,Cold,9,1.65,748,Dark,1,0,0
2021-03-10,Mar,Wednesday,0.0,M,ex-couple,Assault,Person,Lake,41.91035213,-81.25093924,North,52,32,Cold,13,6.1,737,Dark,1,0,0
2021-04-23,Apr,Friday,19.0,F,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,63,41,Cold,13,3.23,623,Sunny,0,1,1
2021-11-19,Nov,Friday,9.0,M,ex-couple,Theft,Property,Delaware,40.27839378,-83.00488535,Central,52,35,Cold,11,3.82,849,Dark,1,0,0
2021-09-27,Sep,Monday,20.0,F,couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,77,56,Cold,8,2.64,724,Dark,0,1,0
2021-09-18,Sep,Saturday,21.0,M,ex-couple,Burglary,Property,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,701,Sunny,1,0,1
2021-09-18,Sep,Saturday,21.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,701,Sunny,1,0,1
2021-09-18,Sep,Saturday,21.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,701,Sunny,1,0,1
2021-09-28,Sep,Tuesday,21.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,77,56,Cold,8,2.64,727,Dark,1,1,0
2021-10-20,Oct,Wednesday,20.0,M,couple,Assault,Person,Clark,39.91677792,-83.78388973,South,65,44,Cold,9,1.65,783,Dark,1,1,0
2021-12-07,Dec,Tuesday,0.0,F,couple,Assault,Person,Mahoning,41.01464011,-80.77629506,North,41,26,Cold,13,7.4,874,Dark,0,1,0
2021-11-01,Nov,Monday,22.0,F,ex-couple,Destruction of Property,Property,Montgomery,39.75460934,-84.2906502,South,52,35,Cold,11,3.82,812,Dark,0,0,0
2021-03-13,Mar,Saturday,19.0,M,couple,Assault,Person,Crawford,40.85077257,-82.9197777,Central,52,32,Cold,13,6.1,729,Dark,1,1,0
2021-03-17,Mar,Wednesday,0.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,32,Cold,13,6.1,719,Sunny,1,1,1
2021-10-27,Oct,Wednesday,22.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,65,44,Cold,9,1.65,800,Dark,1,0,0
2021-08-02,Aug,Monday,20.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,84,63,Warm,10,3.11,587,Sunny,1,1,1
2021-05-25,May,Tuesday,23.0,M,couple,Assault,Person,Clark,39.91677792,-83.78388973,South,73,52,Cold,12,3.5,559,Sunny,1,1,1
2021-03-21,Mar,Sunday,13.0,M,couple,Assault,Person,Jefferson,40.38501952,-80.76097229,South,52,32,Cold,13,6.1,708,Sunny,1,1,1
2021-11-25,Nov,Thursday,1.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,52,35,Cold,11,3.82,859,Dark,1,1,0
2021-02-14,Feb,Sunday,17.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,40,24,Cold,11,6.97,799,Dark,1,1,0
2021-11-09,Nov,Tuesday,16.0,M,couple,Assault,Person,Wayne,40.82884916,-81.88801899,Central,52,35,Cold,11,3.82,830,Dark,1,1,0
2021-09-04,Sep,Saturday,6.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,77,56,Cold,8,2.64,665,Sunny,1,1,1
2021-02-04,Feb,Thursday,21.0,M,ex-couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,40,24,Cold,11,6.97,822,Dark,1,0,0
2021-02-26,Feb,Friday,15.0,F,ex-couple,Assault,Person,Trumbull,41.31717409,-80.76116027,North,40,24,Cold,11,6.97,768,Dark,0,0,0
2021-04-04,Apr,Sunday,2.0,F,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,63,41,Cold,13,3.23,671,Sunny,0,1,1
2021-11-09,Nov,Tuesday,22.0,M,ex-couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,52,35,Cold,11,3.82,830,Dark,1,0,0
2021-09-08,Sep,Wednesday,2.0,F,couple,Assault,Person,Lawrence,38.59846924,-82.53675241,South,77,56,Cold,8,2.64,675,Sunny,0,1,1
2021-09-08,Sep,Wednesday,2.0,F,couple,Assault,Person,Lawrence,38.59846924,-82.53675241,South,77,56,Cold,8,2.64,675,Sunny,0,1,1
2021-11-02,Nov,Tuesday,15.0,M,ex-couple,Narcotics,Society,Summit,41.12597925,-81.53216702,North,52,35,Cold,11,3.82,814,Dark,1,0,0
2021-11-02,Nov,Tuesday,15.0,M,ex-couple,Assault,Person,Summit,41.12597925,-81.53216702,North,52,35,Cold,11,3.82,814,Dark,1,0,0
2021-02-22,Feb,Monday,19.0,M,couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,40,24,Cold,11,6.97,779,Dark,1,1,0
2021-01-28,Jan,Thursday,15.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,36,20,Cold,13,9.65,837,Dark,1,0,0
2021-07-26,Jul,Monday,22.0,M,couple,Assault,Person,Medina,41.11757054,-81.89972385,North,85,65,Warm,10,4.06,574,Sunny,1,1,1
2021-01-20,Jan,Wednesday,22.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,36,20,Cold,13,9.65,852,Dark,1,0,0
2021-08-05,Aug,Thursday,5.0,M,couple,Assault,Person,Fairfield,39.75159885,-82.63058892,Central,84,63,Warm,10,3.11,594,Sunny,1,1,1
2021-09-27,Sep,Monday,17.0,M,couple,Assault,Person,Lorain,41.45251152,-82.15149047,North,77,56,Cold,8,2.64,724,Dark,1,1,0
2021-03-08,Mar,Monday,19.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,32,Cold,13,6.1,742,Dark,1,1,0
2021-01-10,Jan,Sunday,3.0,M,couple,Assault,Person,Erie,41.47057264,-82.57631509,North,36,20,Cold,13,9.65,867,Dark,1,1,0
2021-12-14,Dec,Tuesday,15.0,M,couple,Assault,Person,Meigs,39.08224086,-82.0229005,South,41,26,Cold,13,7.4,879,Dark,1,1,0
2021-03-13,Mar,Saturday,3.0,M,couple,Assault,Person,Richland,40.77468434,-82.53648439,Central,52,32,Cold,13,6.1,729,Dark,1,1,0
2021-05-24,May,Monday,7.0,F,couple,Destruction of Property,Property,Trumbull,41.31717409,-80.76116027,North,73,52,Cold,12,3.5,561,Sunny,0,1,1
2021-07-17,Jul,Saturday,21.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,85,65,Warm,10,4.06,559,Sunny,1,1,1
2021-07-17,Jul,Saturday,12.0,M,ex-couple,Abduction,Person,Cuyahoga,41.63505906,-81.70019592,North,85,65,Warm,10,4.06,559,Sunny,1,0,1
2021-07-17,Jul,Saturday,12.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,85,65,Warm,10,4.06,559,Sunny,1,0,1
2021-06-03,Jun,Thursday,0.0,M,ex-couple,Narcotics,Society,Summit,41.12597925,-81.53216702,North,82,61,Warm,10,3.98,548,Sunny,1,0,1
2021-06-03,Jun,Thursday,0.0,M,ex-couple,Assault,Person,Summit,41.12597925,-81.53216702,North,82,61,Warm,10,3.98,548,Sunny,1,0,1
2021-07-25,Jul,Sunday,19.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,85,65,Warm,10,4.06,572,Sunny,0,1,1
2021-07-25,Jul,Sunday,21.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,85,65,Warm,10,4.06,572,Sunny,1,1,1
2021-03-19,Mar,Friday,20.0,M,couple,Assault,Person,Lorain,41.45251152,-82.15149047,North,52,32,Cold,13,6.1,713,Sunny,1,1,1
2021-09-22,Sep,Wednesday,15.0,M,couple,Assault,Person,Champaign,40.13767436,-83.76949696,South,77,56,Cold,8,2.64,711,Sunny,1,1,1
2021-12-29,Dec,Wednesday,18.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,41,26,Cold,13,7.4,878,Dark,1,1,0
2021-06-08,Jun,Tuesday,15.0,M,ex-couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,82,61,Warm,10,3.98,544,Sunny,1,0,1
2021-07-13,Jul,Tuesday,12.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,85,65,Warm,10,4.06,554,Sunny,1,1,1
2021-12-26,Dec,Sunday,14.0,F,couple,Assault,Person,Summit,41.12597925,-81.53216702,North,41,26,Cold,13,7.4,879,Dark,0,1,0
2021-07-14,Jul,Wednesday,2.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,85,65,Warm,10,4.06,555,Sunny,1,1,1
2021-02-16,Feb,Tuesday,23.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,40,24,Cold,11,6.97,794,Dark,0,1,0
2021-01-31,Jan,Sunday,14.0,M,ex-couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,36,20,Cold,13,9.65,831,Dark,1,0,0
2021-01-31,Jan,Sunday,15.0,M,ex-couple,Burglary,Property,Lucas,41.6841907,-83.46827478,Central,36,20,Cold,13,9.65,831,Dark,1,0,0
2021-08-10,Aug,Tuesday,14.0,M,couple,Assault,Person,Licking,40.09160792,-82.48310092,Central,84,63,Warm,10,3.11,604,Sunny,1,1,1
2021-09-21,Sep,Tuesday,18.0,U,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,709,Sunny,0,0,1
2021-04-30,Apr,Friday,15.0,F,couple,Assault,Person,Miami,40.05347551,-84.22887177,South,63,41,Cold,13,3.23,607,Sunny,0,1,1
2021-04-30,Apr,Friday,21.0,F,couple,Assault,Person,Miami,40.05347551,-84.22887177,South,63,41,Cold,13,3.23,607,Sunny,0,1,1
2021-07-11,Jul,Sunday,22.0,M,couple,Assault,Person,Trumbull,41.31717409,-80.76116027,North,85,65,Warm,10,4.06,552,Sunny,1,1,1
2021-07-11,Jul,Sunday,1.0,M,couple,Assault,Person,Licking,40.09160792,-82.48310092,Central,85,65,Warm,10,4.06,552,Sunny,1,1,1
2021-07-11,Jul,Sunday,9.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,85,65,Warm,10,4.06,552,Sunny,1,0,1
2021-07-11,Jul,Sunday,9.0,M,ex-couple,Burglary,Property,Cuyahoga,41.63505906,-81.70019592,North,85,65,Warm,10,4.06,552,Sunny,1,0,1
2021-09-01,Sep,Wednesday,12.0,M,couple,Assault,Person,Lorain,41.45251152,-82.15149047,North,77,56,Cold,8,2.64,657,Sunny,1,1,1
2021-09-01,Sep,Wednesday,13.0,F,couple,Assault,Person,Lorain,41.45251152,-82.15149047,North,77,56,Cold,8,2.64,657,Sunny,0,1,1
2021-09-01,Sep,Wednesday,21.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,77,56,Cold,8,2.64,657,Sunny,1,1,1
2021-08-08,Aug,Sunday,0.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,84,63,Warm,10,3.11,600,Sunny,1,1,1
2021-05-09,May,Sunday,17.0,M,ex-couple,Assault,Person,Summit,41.12597925,-81.53216702,North,73,52,Cold,12,3.5,588,Sunny,1,0,1
2021-05-09,May,Sunday,18.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,73,52,Cold,12,3.5,588,Sunny,1,1,1
2021-08-06,Aug,Friday,20.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,84,63,Warm,10,3.11,596,Sunny,1,1,1
2021-06-10,Jun,Thursday,18.0,F,couple,Burglary,Property,Clark,39.91677792,-83.78388973,South,82,61,Warm,10,3.98,542,Sunny,0,1,1
2021-03-16,Mar,Tuesday,13.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,32,Cold,13,6.1,721,Dark,1,1,0
2021-10-16,Oct,Saturday,18.0,F,couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,65,44,Cold,9,1.65,773,Dark,0,1,0
2021-10-16,Oct,Saturday,1.0,M,ex-couple,Destruction of Property,Property,Delaware,40.27839378,-83.00488535,Central,65,44,Cold,9,1.65,773,Dark,1,0,0
2021-12-18,Dec,Saturday,14.0,M,couple,Assault,Person,Mahoning,41.01464011,-80.77629506,North,41,26,Cold,13,7.4,880,Dark,1,1,0
2021-07-16,Jul,Friday,20.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,85,65,Warm,10,4.06,558,Sunny,1,1,1
2021-06-20,Jun,Sunday,14.0,F,couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,82,61,Warm,10,3.98,539,Sunny,0,1,1
2021-11-26,Nov,Friday,21.0,M,couple,Assault,Person,Hancock,41.00193838,-83.66653541,Central,52,35,Cold,11,3.82,861,Dark,1,1,0
2021-02-28,Feb,Sunday,7.0,M,couple,Assault,Person,Miami,40.05347551,-84.22887177,South,40,24,Cold,11,6.97,763,Dark,1,1,0
2021-02-27,Feb,Saturday,12.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,40,24,Cold,11,6.97,766,Dark,1,1,0
2021-02-27,Feb,Saturday,18.0,F,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,40,24,Cold,11,6.97,766,Dark,0,1,0
2021-06-04,Jun,Friday,17.0,M,couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,82,61,Warm,10,3.98,547,Sunny,1,1,1
2021-08-21,Aug,Saturday,20.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,84,63,Warm,10,3.11,630,Sunny,1,1,1
2021-10-26,Oct,Tuesday,10.0,M,couple,Destruction of Property,Property,Clark,39.91677792,-83.78388973,South,65,44,Cold,9,1.65,798,Dark,1,1,0
2021-02-05,Feb,Friday,22.0,M,ex-couple,Weapons,Society,Clermont,39.04743293,-84.15191789,South,40,24,Cold,11,6.97,820,Dark,1,0,0
2021-02-05,Feb,Friday,22.0,M,ex-couple,Assault,Person,Clermont,39.04743293,-84.15191789,South,40,24,Cold,11,6.97,820,Dark,1,0,0
2021-05-08,May,Saturday,16.0,M,couple,Assault,Person,Shelby,40.33152518,-84.20474278,South,73,52,Cold,12,3.5,590,Sunny,1,1,1
2021-05-08,May,Saturday,16.0,M,couple,Destruction of Property,Property,Shelby,40.33152518,-84.20474278,South,73,52,Cold,12,3.5,590,Sunny,1,1,1
2021-05-08,May,Saturday,14.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,73,52,Cold,12,3.5,590,Sunny,0,1,1
2021-04-25,Apr,Sunday,17.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,63,41,Cold,13,3.23,619,Sunny,1,1,1
2021-05-17,May,Monday,19.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,73,52,Cold,12,3.5,572,Sunny,1,1,1
2021-05-17,May,Monday,16.0,M,couple,Assault,Person,Portage,41.16768284,-81.19740374,North,73,52,Cold,12,3.5,572,Sunny,1,1,1
2021-05-28,May,Friday,0.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,73,52,Cold,12,3.5,555,Sunny,1,1,1
2021-05-28,May,Friday,3.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,73,52,Cold,12,3.5,555,Sunny,1,1,1
2021-10-31,Oct,Sunday,14.0,F,couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,65,44,Cold,9,1.65,810,Dark,0,1,0
2021-05-04,May,Tuesday,1.0,F,ex-couple,Theft,Property,Van Wert,40.85539824,-84.58609913,,73,52,Cold,12,3.5,598,Sunny,0,0,1
2021-01-18,Jan,Monday,9.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,36,20,Cold,13,9.65,855,Dark,1,1,0
2021-01-18,Jan,Monday,9.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,36,20,Cold,13,9.65,855,Dark,1,1,0
2021-02-09,Feb,Tuesday,10.0,M,couple,Assault,Person,Fairfield,39.75159885,-82.63058892,Central,40,24,Cold,11,6.97,811,Dark,1,1,0
2021-02-02,Feb,Tuesday,22.0,M,couple,Assault,Person,Fairfield,39.75159885,-82.63058892,Central,40,24,Cold,11,6.97,826,Dark,1,1,0
2021-10-09,Oct,Saturday,1.0,M,couple,Assault,Person,Stark,40.81388809,-81.3656367,North,65,44,Cold,9,1.65,755,Dark,1,1,0
2021-10-12,Oct,Tuesday,15.0,M,couple,Assault,Person,Ashtabula,41.89638114,-80.75901079,North,65,44,Cold,9,1.65,763,Dark,1,1,0
2021-06-07,Jun,Monday,15.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,82,61,Warm,10,3.98,545,Sunny,1,1,1
2021-01-03,Jan,Sunday,15.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,36,20,Cold,13,9.65,874,Dark,1,1,0
2021-03-31,Mar,Wednesday,23.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,52,32,Cold,13,6.1,682,Sunny,1,1,1
2021-09-20,Sep,Monday,17.0,F,couple,Assault,Person,Summit,41.12597925,-81.53216702,North,77,56,Cold,8,2.64,706,Sunny,0,1,1
2021-03-31,Mar,Wednesday,12.0,M,couple,Assault,Person,Morgan,39.62037347,-81.8526619,South,52,32,Cold,13,6.1,682,Sunny,1,1,1
2021-06-29,Jun,Tuesday,8.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,82,61,Warm,10,3.98,541,Sunny,1,1,1
2021-03-31,Mar,Wednesday,6.0,F,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,52,32,Cold,13,6.1,682,Sunny,0,1,1
2021-03-31,Mar,Wednesday,6.0,F,couple,Destruction of Property,Property,Cuyahoga,41.63505906,-81.70019592,North,52,32,Cold,13,6.1,682,Sunny,0,1,1
2021-01-03,Jan,Sunday,16.0,M,couple,Destruction of Property,Property,Trumbull,41.31717409,-80.76116027,North,36,20,Cold,13,9.65,874,Dark,1,1,0
2021-01-03,Jan,Sunday,16.0,M,couple,Assault,Person,Trumbull,41.31717409,-80.76116027,North,36,20,Cold,13,9.65,874,Dark,1,1,0
2021-07-30,Jul,Friday,23.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,85,65,Warm,10,4.06,582,Sunny,0,1,1
2021-11-21,Nov,Sunday,16.0,M,ex-couple,Assault,Person,Mahoning,41.01464011,-80.77629506,North,52,35,Cold,11,3.82,853,Dark,1,0,0
2021-08-18,Aug,Wednesday,19.0,M,ex-couple,Theft,Property,Lucas,41.6841907,-83.46827478,Central,84,63,Warm,10,3.11,623,Sunny,1,0,1
2021-07-30,Jul,Friday,9.0,M,couple,Assault,Person,Logan,40.38847334,-83.76585017,Central,85,65,Warm,10,4.06,582,Sunny,1,1,1
2021-10-03,Oct,Sunday,13.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,65,44,Cold,9,1.65,740,Dark,1,1,0
2021-08-16,Aug,Monday,3.0,M,couple,Assault,Person,Stark,40.81388809,-81.3656367,North,84,63,Warm,10,3.11,618,Sunny,1,1,1
2021-02-12,Feb,Friday,19.0,F,couple,Assault,Person,Hamilton,39.19553418,-84.54276767,South,40,24,Cold,11,6.97,803,Dark,0,1,0
2021-02-12,Feb,Friday,21.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,40,24,Cold,11,6.97,803,Dark,0,1,0
2021-08-29,Aug,Sunday,21.0,M,ex-couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,84,63,Warm,10,3.11,650,Sunny,1,0,1
2021-12-24,Dec,Friday,5.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,41,26,Cold,13,7.4,880,Dark,1,1,0
2021-09-25,Sep,Saturday,16.0,M,couple,Assault,Person,Lorain,41.45251152,-82.15149047,North,77,56,Cold,8,2.64,719,Sunny,1,1,1
2021-04-07,Apr,Wednesday,14.0,F,couple,Assault,Person,Henry,41.33388517,-84.06823042,Central,63,41,Cold,13,3.23,663,Sunny,0,1,1
2021-10-19,Oct,Tuesday,9.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,65,44,Cold,9,1.65,781,Dark,1,0,0
2021-12-09,Dec,Thursday,23.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,41,26,Cold,13,7.4,876,Dark,1,1,0
2021-04-15,Apr,Thursday,21.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,63,41,Cold,13,3.23,643,Sunny,1,1,1
2021-09-13,Sep,Monday,19.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,77,56,Cold,8,2.64,688,Sunny,1,1,1
2021-02-26,Feb,Friday,18.0,F,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,40,24,Cold,11,6.97,768,Dark,0,1,0
2021-07-04,Jul,Sunday,12.0,M,couple,Assault,Person,Delaware,40.27839378,-83.00488535,Central,85,65,Warm,10,4.06,545,Sunny,1,1,1
2021-05-23,May,Sunday,19.0,M,couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,73,52,Cold,12,3.5,562,Sunny,1,1,1
2021-05-14,May,Friday,22.0,M,couple,Assault,Person,Lucas,41.6841907,-83.46827478,Central,73,52,Cold,12,3.5,578,Sunny,1,1,1
2021-04-19,Apr,Monday,20.0,M,couple,Assault,Person,Montgomery,39.75460934,-84.2906502,South,63,41,Cold,13,3.23,633,Sunny,1,1,1
2021-06-23,Jun,Wednesday,23.0,F,ex-couple,Destruction of Property,Property,Allen,40.77152071,-84.10577943,Central,82,61,Warm,10,3.98,539,Sunny,0,0,1
2021-10-28,Oct,Thursday,5.0,M,ex-couple,Destruction of Property,Property,Clark,39.91677792,-83.78388973,South,65,44,Cold,9,1.65,803,Dark,1,0,0
2021-09-18,Sep,Saturday,17.0,M,ex-couple,Assault,Person,Cuyahoga,41.63505906,-81.70019592,North,77,56,Cold,8,2.64,701,Sunny,1,0,1
